Unnamed: 0,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,url,tweet,dia,mes,año,latitud,longitud,alcaldia,termino
507,8.0,0.4222,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['dosis', 'vacuna', 'legacion', 'azcapotzalco', 'miguel', 'hidalgo']",https://twitter.com/maddogjc1/status/1375842125846360064,@Claudiashein @GobiernoMX @AlcCuauhtemocMx @BJAlcaldia @AlcaldiaAO @Alc_Iztapalapa @TuAlcaldiaGAM Y para cuando la segunda dosis de la vacuna a los de legación Azcapotzalco y Miguel Hidalgo,27,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
510,8.0,0.4303,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['alcaldia', 'gay', 'miguel', 'hidalgo', 'azcapotzalco', 'pedir', 'venir', 'comprobante', 'docimiclio', 'vacuna', 'eleccion', 'vote', 'partido', 'video', 'salir', 'mostrar']",https://twitter.com/ValeskaByutza/status/1372320469534322690,"@AristeguiOnline Como en las alcaldías G.A.M, Miguel Hidalgo y Azcapotzalco donde piden INE, comprobante de docimiclio para la vacuna y el días antes de la elección van por ti para que votes por su partido, los videos que están saliendo lo muestran.",17,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
524,8.0,0.3518,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['perder', 'vida', 'adulta', 'recibir', 'vacuna', 'pfizer', 'azcapotzalco']",https://twitter.com/La_Prensa_MX/status/1371627608853655552,Pierde la vida adulta mayor tras recibir vacuna de Pfizer en Azcapotzalco - https://t.co/W5tDxRlPJg,15,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
561,8.0,0.4074,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['gracias', 'dios', 'adulto', 'vacuna', 'alcaldia', 'miguel', 'hidalgo', 'azcapotzalco', 'cuidalos', 'reaccion', 'vacuna', 'ligero', 'protegelo', 'desamparo', 'gracias', 'senor']",https://twitter.com/bernalto75/status/1371527427843760133,"Gracias Dios mío por todos los adultos mayores que han sido ya vacunados de las alcaldías Miguel Hidalgo y Azcapotzalco.

Cuídalos y que su posible reacción a la vacuna sea muy ligera.

Protégelos y nunca los desampares.

Gracias mi Señor.",15,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
571,8.0,0.6388,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['venir', 'acompanar', 'mamacita', 'hermoso', 'recibir', 'vacuna', 'vacuna', 'azcapotzalco', 'fila', 'avanzar']",https://twitter.com/kalanestri/status/1370758083346108425,"Venimos acompañar a mi mamasita hermosa a recibir su vacuna en #VacunaAzcapotzalco, las filas de 20 a lo mucho y avanzando",13,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
577,8.0,0.2829,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['aca', 'ruso', 'astrazeneca', 'efectividad', 'lote', 'llego', 'pfizer', 'jefa', 'miguel', 'hidalgo', 'azcapotzalco', 'blanquito', 'vacuna', 'fresa']",https://twitter.com/dilunaji/status/1370398072900104205,"@Cemelyne Aca están poniendo la rusa y la de astrazeneca que solo tiene 60% de efectividad 😅 el lote que llego de Pfizer nuestra jefita @Claudiashein se lo puso a la Miguel Hidalgo y a azcapotzalco, para que polanquito se pueda poner la vacuna fresa",12,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
581,8.0,0.4445,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['negar', 'vacuna', 'hermana', 'renta', 'azcapotzalco', 'comprobante', 'domicilio', 'nombre']",https://twitter.com/DRVEGAYEPEZ/status/1369780399686246400,@vidallerenas @Reforma Le negaron la vacuna a mi hermana renta en Azcapotzalco el comprobante de domicilio no está asi nombre. Que se puede hacer,10,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
583,8.0,0.5278,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['vacuna', 'pfizer', 'um', 'azcapotzalco']",https://twitter.com/edgar_garcia71/status/1369683890311467022,Vacuna Pfizer. en Uam azcapotzalco https://t.co/D582vvPAQP,10,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
589,8.0,0.485,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['vacuna', 'aplicar', 'miguel', 'hidalgo', 'azcapotzalco']",https://twitter.com/Foro_TV/status/1368778278186713088,"#LoMásVisto ¿Qué vacuna se aplicará en Miguel Hidalgo y Azcapotzalco?
https://t.co/90FAxEOd5p https://t.co/5MJJXDnGyb",7,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
591,8.0,0.2826,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['compartir', 'portada', 'domingo', 'marzo', 'excelsior', 'caer', 'emision', 'titulo', 'callar', 'dividir', 'causa', 'feminista', 'vacuna', 'llegar', 'miguel', 'hidalgo', 'azcapotzalco']",https://twitter.com/Excelsior/status/1368562214236479492,"Te compartimos la portada de este #domingo 7 de marzo en #Excélsior. 📰🗞

- Cae 53% emisión de títulos en la @UNAM_MX 
- Ni se callan ni se dividen por la causa feminista
- Vacuna llega a #MiguelHidalgo y #Azcapotzalco 

👉 https://t.co/0y6UoxfjBZ https://t.co/hHi0ZeG3nJ",7,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
593,8.0,0.4852,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['vacuna', 'aplicar', 'miguel', 'hidalgo', 'azcapotzalco']",https://twitter.com/Foro_TV/status/1368305622635192321,¿Qué vacuna se aplicará en Miguel Hidalgo y Azcapotzalco? https://t.co/NaDRXyvaM9 https://t.co/wL3nNX8iMk,6,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
595,8.0,0.6222,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['vacuna', 'pfizer', 'miguel', 'hidalgo', 'azcapotzalco']",https://twitter.com/claudiaelliane/status/1368247218105384969,Será la vacuna Pfizer en Miguel Hidalgo y Azcapotzalco,6,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
598,8.0,0.5382,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['turno', 'vacuna', 'miguel', 'hidalgo', 'azcapotzalco', 'quitar', 'be', 'juez', 'prostibulo', 'servir', 'cita']",https://twitter.com/rollospeaches/status/1368220017972674563,"Turno de vacuna a miguel hidalgo y azcapotzalco, quitaron a BJ. Juárez es como prostíbulo  solo sirve para citas. https://t.co/FoVE3bhAVT",6,3,2021,19.4837824,-99.1844166,Azcapotzalco,"""vacuna Azcapotzalco"""
634,8.0,0.418,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['benito', 'juez', 'vacuna', 'campo', 'marte', 'venir', 'ubre', 'minuto', 'aglomeracion', 'problema', 'logistica', 'sabado', 'ene', 'mediodia']",https://twitter.com/LuisBurgoa/status/1479840695963852808,"Si son Benito Juárez, la vacuna es en Campo Marte; vengan en Uber y les tomará 15 minutos; no hay aglomeraciones, ni problemas de logística. (Sábado 8/ene/22, 09:41 am)",8,1,2022,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
639,8.0,0.3457,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['ojo', 'confirmar', 'vacuna', 'refuerzo', 'benito', 'juez', 'campo', 'marte', 'ojo']",https://twitter.com/jfcastaneda9/status/1478105836417339394,@VillaDeCortesBJ @BJAlcaldia Ojo se confirma vacuna refuerzo para Benito Juárez en Campo Marte… OJO https://t.co/7i1ZokgLSV,3,1,2022,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
671,8.0,0.4625,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['alcaldia', 'benito', 'juez', 'formar', 'hora', 'tocar', 'vacuna', 'opcion']",https://twitter.com/vd010207/status/1436871113850691586,"@Claudiashein Muchos en la Alcaldia Benito Juárez, nos formamos por más de dos horas y no nos tocó vacuna, que opción tenemos?",11,9,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
713,8.0,0.3816,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['tocar', 'vacuna', 'benito', 'juez', 'gente', 'alcaldia', 'provocar', 'aglomeracion', 'fila', 'hora', 'falta', 'poquito', 'paciente', 'respetar', 'vacuna']",https://twitter.com/bren_lugo/status/1421635093928587269,"Hoy me toco la vacuna en la Benito Juárez. Había demasiada gente pues iban de otras alcaldías; eso provocó aglomeraciones y filas de hasta dos horas. 

Ya nos falta poquito, sean pacientes y respeten su día de vacunación. 🙏🏽",31,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
716,8.0,0.3889,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['acabar', 'vacuna', 'sputnik', 'miguel', 'hidalgo', 'benito', 'juez', 'gay']",https://twitter.com/magy28997739/status/1421484892865634306,"@GobCDMX Se acabó la vacuna de sputnik en miguel hidalgo, Benito Juárez y en la GAM",31,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
719,8.0,0.4791,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['vacuna', 'benito', 'juez', 'traer', 'desmadre', 'brigadistas', 'fila', 'chi', 'to', 'persona', 'cubrebocas']",https://twitter.com/SusanaTdc/status/1421464315719266311,"La vacuna en Benito Juárez traen un desmadre, los brigadistas no saben ni en donde va la fila, y peor aún un Chi to de personas sin Cubrebocas. https://t.co/gbR6VMU2od",31,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
729,8.0,0.416,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['vacuna', 'benito', 'juez', 'venir', 'direccion', 'registro', 'vacuna', 'puse', 'direccion', 'dome']",https://twitter.com/LoveDOB4ever/status/1420821489344028673,@locatel_mx me puedo ir a vacunar a la Benito Juárez si tengo en mi INE la dirección de ahí pero en el registro de la vacuna puse dirección del edomex?,29,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
738,8.0,0.4647,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['confirmar', 'fila', 'vacuna', 'benito', 'juez', 'recordar', 'fila', 'entrar', 'tocate', 'comuna', 'formar', 'seguir', 'fila']",https://twitter.com/NanyMarcial_/status/1420134120341098502,"Confirmo. La fila para la vacuna en la Benito Juárez me recordó a la fila para entrar al Tecate Comuna en el 2018. 
Me formé a las 2:40 y aún sigo en la fila. 🙃",27,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
744,8.0,0.3624,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['llamenme', 'whitexican', 'preferir', 'esperar', 'vacuna', 'chica', 'moderna', 'pfizer', 'campo', 'astrazeneca', 'benito', 'juez']",https://twitter.com/El_Angus_/status/1419055196391497729,"Llámenme whitexican todo lo que quieran pero prefiero esperarme a que haya una vacuna de las chidas como Moderna, Pfizer, J&amp;J o AstraZeneca aquí en Benito Juarez",24,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
746,8.0,0.4675,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['pedo', 'fila', 'enorme', 'vacuna', 'benito', 'juez', 'hermoso', 'gente', 'ponersela']",https://twitter.com/PiaSarabia/status/1418954159076827140,"O sea sí qué pedo con la fila enorme para la vacuna en Benito Juárez, pero también qué hermoso que tanta gente quiera ponérsela. 💉💯",24,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
748,8.0,0.4346,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['hora', 'fila', 'vacuna', 'parque', 'benito', 'juez', 'carmen', 'venir', 'cita', 'venir', 'traigan', 'agua', 'paragua']",https://twitter.com/Lorenapty/status/1417945789268168706,"Llevamos 5 horas en fila para vacuna en el Parque Benito Juárez del Carmen.
No vengan hoy, ni con cita.
El día que vengan traigan agua y paraguas. https://t.co/zGNwEM1iLh",21,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
751,8.0,0.3856,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['jajajaja', 'benito', 'juez', 'miguel', 'hidalgo', 'tocar', 'vacuna', 'sputnik', 'revuelcan', 'xd']",https://twitter.com/Aaron_PinedaM/status/1416476957664022530,"Jajajajaj a los fifís de Benito Juárez y Miguel Hidalgo les va a tocar la vacuna Sputnik V.

Han de estar que se revuelcan xD",17,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
756,8.0,0.3125,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['imagina', 'vivir', 'benito', 'juez', 'miguel', 'hidalgo', 'feliz', 'votaste', 'pan', 'eleccion', 'toque', 'sputnik', 'coraje', 'digas', 'vacuna', 'podras', 'viajar', 'jajaja']",https://twitter.com/AntonioGT__/status/1416080896692604929,"Te imaginas vivir en la Benito Juárez o Miguel Hidalgo, estar feliz porque votaste por el PAN en las pasadas elecciones y que te toque la Sputnik y además del coraje digas que con esa vacuna no podrás viajar jajaja",16,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
815,8.0,0.2924,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['complicado', 'amigo', 'gente', 'clasista', 'egoista', 'gente', 'miguel', 'hidalgo', 'benito', 'juez', 'bolero', 'esquina', 'desprecio', 'empleado', 'gente', 'toxico', 'hipocrita', 'trajeron', 'vacuna', 'valio', 'madre', 'gente', 'feo']",https://twitter.com/Maximo27138139/status/1401956156491321344,"@abrahamendieta Es complicado amigo...

La gente es CLASISTA Y EGOÍSTA...

GENTE DE LA MIGUEL HIDALGO O BENITO JUÁREZ VEN AL BOLERO DE LA ESQUINA CON DESPRECIO, A LOS EMPLEADOS CON DESDEN... SON GENTE TÓXICA E HIPÓCRITA!!

PORQUE AUNQUE LES TRAJERON LA VACUNA LES VALIÓ MADRES...

SON GENTE FEA",7,6,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
952,8.0,0.274,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['hermana', 'magdalena', 'controla', 'venir', 'ano', 'domicilio', 'benito', 'juez', 'humano', 'jefa', 'entendiera', 'simple', 'negar', 'vacuna', 'burlonamente', 'hermana', 'vacuna', 'vivir']",https://twitter.com/MGCN89265288/status/1362250208088883202,"HERMANA EN LA MAGDALENA CONTRERAS, PERO SU INE, DE HACE AÑOS ES DE SU ANTERIOR DOMICILIO EN LA BENITO JUAREZ; NO HUBO PODER HUMANO DE QUE LA “jefa” ENTENDIERA ALGO TAN SIMPLE Y LE NEGARON LA VACUNA, BURLONAMENTE LE DIJO A MI HERMANA, “a usted si la vacuno porque vive aquí”  PERO",17,2,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
978,8.0,0.396,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['duda', 'pareja', 'primero', 'dosis', 'venir', 'dome', 'vivir', 'coyoacan', 'asistir', 'centro', 'vacuna']",https://twitter.com/siuledrazile/status/1486363213050658817,"@SSaludCdMx Tengo una duda, mi pareja aún no tiene su primera dosis, su INE la tiene en el edomex pero ya vive conmigo en cdmx (Coyoacán) podría asistir a algún centro aquí en cdmx  para su vacuna?",26,1,2022,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
996,8.0,0.5027,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['raro', 'digas', 'tocar', 'vacuna', 'edad', 'morro']",https://twitter.com/maurotimauroti/status/1446299495109734407,"@ManuelVegaMX @ricardorie2 @NateHowl @LiberwolfLiber @ROLFICOMPAFUEGO @DigiTesla75 @MexSinChairos @SapitoFifiWoWo @GaboC_tulove @GianinoGian @TQuedateencasa @ShelzyMx @JoDaSu85 @MinekoKia @Elforolibreorg @napoles_o @secuaz @adnware @crucio22791848 @DigiTes1a75 @DeividHassel @Vane_SiVal @Flightradar38 @blkalexmx @estanislaojr @jo52170739 @el_Barto__ @bago62 @AnalystTyrion @coyoacan_leon @alejand57047038 @mind_jacket @Hijode100Padres @pal4s_atenea @Ciudadano215 @Gabbicha_rueda @luis_gaymor @lorenmol19 @israelromero13 @ReporCerdo @amigodeamlo0101 @Valenlicder @Gustavo_CorCa @MxSinChairos @AztecPride__ @Calvargi @maria95747229 @maquilator @Emisan10029731 Si lo raro es que digas que ""le toca vacuna"" ...

¿Qué edad tiene el morro?",7,10,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1044,8.0,0.3704,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['oseo', 'semana', 'venir', 'vacuna']",https://twitter.com/Feorra951/status/1440484248079650829,@SinEmbargoTR Ósea que la semana que viene no hay vacuna para Coyoacan. https://t.co/MFZEQbNtVf,21,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1063,8.0,0.5656,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['dosis', 'vacuna', 'pfizer', 'alcaldia', 'xochimilco', 'venir', 'doctora', 'olvidar', 'xochimilco']",https://twitter.com/ayalaarellanoa1/status/1439400408078823425,@Claudiashein Al igual q para cuando la 2a dosis de la vacuna pfizer en la alcaldia XOCHIMILCOOOOOO  de las edas de 18 a 29 !!!!!! Venga Dra no se le olvide COYOACAN Y XOCHIMILCOOO,18,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1064,8.0,0.7036,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['problema', 'chair', 'tocar', 'vacuna']",https://twitter.com/danielcombi/status/1439386732873584642,"@JuanDiaz_Vaz @Claudiashein @PartidoMorenaMx No hay problema, a mucho chairo de coyoacan tampoco le ha tocado la vacuna y no pueden decir nada por que saben que es cierto 🤣🤣",18,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1141,8.0,0.3704,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['saquen', 'vacuna', 'perro']",https://twitter.com/ZombieSparrow/status/1435295812230303755,Ya saquen la vacuna en Coyoacan perros!!,7,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1158,8.0,0.3704,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['ponte', 'trucho', 'vacuna', 'coyoaca']",https://twitter.com/ElenaIbarrondoP/status/1434267841134567425,@Claudiashein ya ponte trucha y vacuna en Coyoacán,4,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1256,8.0,0.398,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['manden', 'sierra', 'guerrero', 'hidalgo', 'sitio', 'pobre', 'jodido', 'mexico', 'gente', 'recibir', 'alegria', 'vacuna', 'manden', 'mandar', 'coyoacan', 'millenials', 'mandar', 'mami', 'fila', 'digno']",https://twitter.com/ElPrincipitoTW/status/1430673905258098688,"@GobiernoMX @higiniob29Jr Que las manden a la sierra de Guerrero, de Hidalgo, a los sitios mas pobres y jodidos de México, esos donde la gente recibe con alegría la vacuna que le manden.

No la vayan a mandar a Coyoacán, donde los millenials mandan a mami a hacer fila y se ponen dignos.",25,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1300,8.0,0.5555,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['vacuna', 'respetar']",https://twitter.com/Sir_ErnestSoTe/status/1429489963108900874,"@Claudiashein Yo quiero mi vacuna, he respetado, pero nada para Coyoacan",22,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1302,8.0,0.6119,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['tocar', 'hueva', 'hora', 'vacuna', 'esperar', 'coyoacan', 'iztapalapa', 'gente', 'xochimilco', 'puesto', 'sinovial', 'fila', 'berrinche', 'tocar', 'pfizer', 'diferencia', 'chapulin']",https://twitter.com/Chugokuyin/status/1429455473242161157,"@Johan_Vargas7 @ana_ulloa @Claudiashein @GobiernoMX @XochimilcoAl Me tocaba ayer pero que hueva hacer 4 a 6 horas por una vacuna, mejor me espero a Coyoacán o Iztapalapa. La misma gente de Xochimilco dijo ""Mejor hubiesen puesto Sinovac y no habría estás filas"" si haces berrinche porque no te toco Pfizer no te diferencias de los chapulines.",22,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1308,8.0,0.2639,"xochimilco, venir, pfizer, miguel, hidalgo, fila, vivir, gente, tocar, alguien","['papa', 'papa', 'oir', 'vacuna', 'xochimilco', 'ano', 'vivir', 'coyoacan']",https://twitter.com/AlinPear/status/1428786617339326472,"Mi papá: es que nadie te conoce mejor que yo

También mi papá: oye ¿ya fuiste a tu vacuna en XOCHIMILCO? 

*llevo 4 años viviendo en Coyoacán*",20,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
