cluster,lat,lon
venir vacuna sputnik informar inicial ,19.3998346,-99.1843501
reino vacuna dosis querer ,19.357102,-99.1919955
mananero llegar cargamento vacuna covid monterrey ,19.357102,-99.1919955
razon vacuna ,19.285882,-98.954037
consenciar vacuna ,19.332316,-98.994694
dueno dinero mundo salud astrazeneca pfizerbiontech moderna janssen formar portafolio the vanguardia group blackjack negocio vacuna disparar fondo inversion ,19.3863707,-99.259495
vacuna combinada influenzacovid novata mostrar prometedor estudio animal ,19.2846922,-99.140238
renault pfizer ,19.3506667,-99.1341232
soltero vacuna agarrate ,19.498594,-99.2481811
sputnik ma ,19.3863707,-99.259495
perdon put ,19.3863707,-99.259495
dosis joan vacuna covid astrazeneca expo santo fe in mexico city como ,19.36264923,-99.26363228
dosis familytime ,19.3989323,-99.2691302
chingada fase ensayo vacuna covid ,19.2846922,-99.140238
registrado vacuna cuarentones ,19.444937,-99.180678
descarga contenedor vacuna sinovial ,19.436242795331744,-99.0695571899414
vacuna sede instituto tecnologico tocar vivo ,19.18362,-99.4997384
lograr tirar borda decidir centro vacuna pinche caos pobreton juarez ,19.3998346,-99.1843501
companero llegar vacuna covid ,19.357102,-99.1919955
senda dosis sputnik recibido gay ,19.484399,-99.118665
celebrar felicicumpleano vacuna sputnik ,19.497886667010466,-99.17521476745604
listo picotazo astrazeneca ,19.393381,-99.174881
cansino pfizer sonar ma ,19.2970107,-99.2058092
seguramente vacuna importar ,19.3863707,-99.259495
contestaron pregunta comenzar vacuna ,19.3998346,-99.1843501
dosis lista iztapalapa ,19.35318,-99.05342
vacuna poner cuauhtemoc ,19.3998346,-99.1843501
recibir dosis astrazeneca campo marte vacante salvemo vida ,19.456367,-99.221136
respuesta poder escojer vacuna querer ,19.444937,-99.180678
shot cuento superviviente cuartopiso vacuna pfizer ,19.232228,-99.324375
inhibir efecto vacuna ,19.498594,-99.2481811
seguir gota vacuna ,19.0763934,-99.7825792
esperar mamita salir vacuna centro cultural jaime torre bidet in gustavo madero distrito federal ,19.49606739,-99.13524104
como meter turbo vacuna covid acerca ,19.2970107,-99.2058092
dosis dio temperatura ,19.232228,-99.324375
nervio presente vendria vacuna preparatorio ofician ,19.2664433,-98.88660606
vacuna bebe ,19.3668621,-99.067766
vacuneexelente organizacionfelicidad gracias ,19.357102,-99.1919955
vacuna pfizer ano dosis super organizado obsequian libro biblioteca jose vasconcelos ,19.44719272,-99.15088585
respuesta favor ,19.3998346,-99.1843501
animar martes poner dosis vacuna ,19.456367,-99.221136
luchemo vacuna ,19.372499,-98.989059
vacuna esposa ixtapaluca ,19.3179,-98.898
chavorruco vacuna covid ,19.3998346,-99.1843501
dosis refuerzo ,19.232228,-99.324375
mexico iniciaria octubre envase vacuna sputnik irme ,19.4043522,-99.128294
quer salve esperar vacuna conoz ,19.3863707,-99.259495
vacuna chisme ,19.375769,-99.137171
austeridad embalaje vacuna pfizer acabar recibir costa rico ver ,19.3998346,-99.1843501
covid vacuna docente feliz ,19.498594,-99.2481811
vacuna paria ,19.51799,-99.330259
vacunada sputnik campo marte miguel hidalgo mediodia ,19.425040206309205,-99.19772386550903
dosis joven ,19.357102,-99.1919955
nuevo vacuna vacuna laguito ,19.484399,-99.118665
vacuna aplicar dios grs ,19.3863707,-99.259495
vacuna mayo astrazeneca senti inyeccion dolor brazo somnolencia casi ando dome semaforo amarillo feliz sabado mexico como ,19.498594,-99.2481811
recibimos vacuna pfizer biontech covid machine historia honor vivir amigo familiar colega paciente perder batalla corazon gracias gracias vacuna covid vacaciones work ,19.29053238735343,-99.17491298675664
risa vacuna ,19.3998346,-99.1843501
tocar dosis sputnik ,19.456367,-99.221136
blackjack principal accionista pfizer ,19.4043522,-99.128294
aplicaron dosis vacuna rezando santo sueltes efecto secundario ,19.357102,-99.1919955
"feliz martes de zdravstvuet ""mat"" rossiia vladimir putin sputnik lachavizo ",19.3863707,-99.259495
vacuna tetanos ,19.2970107,-99.2058092
vacuna medicamento ,19.375769,-99.137171
vacuna maestro requisito abrir escuela urgente vacuna ,19.232228,-99.324375
pata raqueta vacuna ,19.087511,-99.315748
matar vacuna influenza covid ,19.444937,-99.180678
gabacho campo ,19.3059713,-99.4041647
ir vacuna ,19.3668621,-99.067766
presentar programa vacuna tocar recibirla ,19.2970107,-99.2058092
mexico excelente sistema vacuna navegaron amloalcocergatell poner madrehoy autentico fracasoresultado cuarto transformacionsueno guajiro amlofalso mesiasbulgar populista mediocresembrando odio miedo desconfianzaasco ,19.2970107,-99.2058092
suceder recibir astrazeneca dosis pfizer ,19.2218831,-99.5720087
vacuna astrazeneca ,19.444937,-99.180678
dosis sputnik vacunada minuto deber poner bailar sentados sala ,19.408298412636984,-99.1540608668061
dosis etcetera con siglo xxi ,19.357102,-99.1919955
pfizerbiontech estudio ,19.3668621,-99.067766
obligacion vacuna ,19.087511,-99.315748
madre minuto poner pfizer como ,19.3998346,-99.1843501
lamentablemente sinovial contrato farmaceutico ,19.444937,-99.180678
acabar lote pfizer ,19.152878,-99.1600234
onda vacuna pfizer moderna matar pais ,19.412031,-99.413769
ano tocar dosis vacuna ,19.375769,-99.137171
mayoria pais americo listo distribuir vacuna covid ,19.3863707,-99.259495
campo marte aceptar dar ir dosis ,19.444937,-99.180678
dosis forjadosenelinfierno ,19.285815456913905,-99.66851925629153
vacuna carisima amar tijuano sentaron vacuna algodon musica ,19.2970107,-99.2058092
racha perfecto mes fumar dosis vacuna romper record porsilasfly ,18.3671046,-100.613313
pagaron querer vacuna ,19.2970107,-99.2058092
domingo post vacuna vacante instalo domingo picoftheday vACUnAcOVID mexico city mexico ,19.4326,-99.1332
sobraban vacuna controlando ,19.232228,-99.324375
retrasar dosis vacuna ,19.3863707,-99.259495
jajajaja incoherente clinica homeopatica vender vacuna anticovid ,19.2970107,-99.2058092
registre vacuna facil ,19.3998346,-99.1843501
cuauhtemoc dosis ,19.3863707,-99.259495
ah olvidar favor tomese dosis ivermectina cure rapido ,19.456367,-99.221136
historia vacuna ,19.087511,-99.315748
esperar vacuna ,19.444937,-99.180678
exito aplicacion vacuna sputnik hablar ruso jajajaja ,19.2156239,-99.6470277
rusia anunciar demora cover enero rusia anunciar demoras entrega vacuna covid ,19.3863707,-99.259495
disculpar doctor alguien vacuna sputnik vacuna janssen pfizer gracias ,19.412031,-99.413769
gobernador nl descartar firmar compra vacuna sputnik ,19.2970107,-99.2058092
morenito negocio vacuna sobrar gracias aguja vacio ,19.3863707,-99.259495
dosis canon ,19.357102,-99.1919955
ops urge vacuna dosis covid recomendar dosis ,19.3863707,-99.259495
vacuna mama ,19.357102,-99.1919955
dosis vacuna mama ,19.332369186343012,-99.19114635399846
vacuna astrazeneca ir envasar mexico traido sustancia activo argentino ,19.232313,-99.364536
hospital zona saturados atizapandezaragoza astrazeneca ,19.51799,-99.330259
vacuna sabado ,19.3863707,-99.259495
vacuna vuelo ciudad mexico cuarto lote vacuna ,19.3998346,-99.1843501
recibir vacuna dosis excelente organizacion ,19.498594,-99.2481811
momento gustar socio mayoritario miembro administration board pfizer astrazeneca ,19.357102,-99.1919955
encargo calcetin rojo vender galeria dosis astrazeneca waldrings ,19.412031,-99.413769
comparan vacuna ,19.3863707,-99.259495
pfizer put ,19.3863707,-99.259495
oy oy oy grande capitan corona ,19.3998346,-99.1843501
abrala sinovial pfizer opcion vacuna nino ano mexico ,19.444937,-99.180678
dolera vacuna apreton piel ,19.51799,-99.330259
vacuna morenanopuede morenanosdejomorir ,19.357102,-99.1919955
recordar video vacuna asco ,19.456367,-99.221136
oigan vacuna ,19.3998346,-99.1843501
covid mexico vacuna animo toque vacuna ruso sputnik ruso ,19.3863707,-99.259495
dosis vacuna senal bajon seguir informando astrazeneca vacuna ,19.357102,-99.1919955
aplicando dosis vacuna recibido hacer match mexico city mexico ,19.4326,-99.1332
vacuna reaccion adverso vacuna ,19.412031,-99.413769
aplicar vacuna refuerzo astrazeneca ,19.3863707,-99.259495
seguir vacuna ,19.357102,-99.1919955
paso seguir enviando vacuna ,19.456367,-99.221136
valle chaleco vacuna ,19.024936,-98.972544
poder vacuna vaccinated ,19.087511,-99.315748
poder dosis astrazeneca ,19.498594,-99.2481811
clase marcianos miguel causar efecto secundario querer reventar tacha astrazeneca ,19.3998346,-99.1843501
primero dosis ,19.3998346,-99.1843501
rio sitio mostrar diferencia medialuno croissant version antiguo moderna francia llamar croissant ,19.357102,-99.1919955
dosis gen mutante arena ciudad mexico in ciudad mexico de ,19.49788667,-99.17521477
listo dosis ,19.286509000500452,-99.14989342754707
miercoles vacuna ,19.357102,-99.1919955
nivel vacuna desbloqueado astrazeneca vacunacioncovid ,19.446844052015468,-99.1508609792346
covid sinatra vacuna ,19.357102,-99.1919955
dijiste amaneciste vacuna reaccion ,19.232228,-99.324375
esperar cria encantar difundir mexico publicado cuenta twitter arrojar acaparamiento vacuna ,19.3998346,-99.1843501
vacuna vacaciones ,19.0763934,-99.7825792
aplicar dosis pendejo necesitar efectivo vacuna ,19.375769,-99.137171
alguien vacuna hermosillo ,19.4043522,-99.128294
dosis perreque covidvacine astrazeneca fes dragon uno ,19.47517492,-99.04505755
modern look hectorgomezcreativephoto paint claroscuro claroscuro parque barroco portais jjportraits surreal timetravel anacronismo mexico city mexico ,19.4326,-99.1332
mama dosis super organizado atencion felicidad astrazeneca ,19.232313,-99.364536
vACUnAcOVID reaccion dolor sputnik mexico city mexico ,19.4326,-99.1332
dosis vacuna covid centro estudio superior naval in ciudad mexico distrito federal ,19.31838927,-99.11683073
resultado vacuna inyectando poner ,19.412031,-99.413769
hola marca vacuna ,19.412031,-99.413769
habemus vacuna roma sur ,19.4166472,-99.1567174
chisme apartado vacuna llamar atencion amor oferto ,19.375769,-99.137171
desconforme unido americo vacuna aplicar ,19.2846922,-99.140238
dosis rapido organizado musica baile cuantosma claudia sendparacetamol ,19.408298412636984,-99.1540608668061
cerebro indagar laboratorio exiliarte vacuna ,19.2846922,-99.140238
vacuna suministradas cortesia prueba ,19.3668621,-99.067766
negar encantaria botar panda animan vacuna ,19.357102,-99.1919955
merecer vacuna auien hacer ,19.3059713,-99.4041647
ay adulta independiente dosis vacuna anti covid ,19.285815456913905,-99.66851925629153
salir cansino moderna ,19.357102,-99.1919955
sputnik excepcion tapan astrazeneca ,19.444937,-99.180678
hipersensibilidad documentado vacuna contraindicarian vacuna covid ,19.357102,-99.1919955
seguro acudir cine vacuna medida adecuado gracias ,19.3059713,-99.4041647
ayuda requerir cubrir gasto vacuna angelito perruno poner venta diverso producto mascota deseas adquirir producto poder comunicar tu gracias ,19.198192,-99.0693801
astrazeneca cumplir volumen vacuna acordado union europeo ,19.232228,-99.324375
ciudad mexico vacuna ultra derechista dejar ,19.087511,-99.315748
poner can necesitar refuerzo ,19.2218831,-99.5720087
miedo vacuna sputnik ,19.3668621,-99.067766
pedir certificado vacuna cometer arbitrariedad ,19.2846922,-99.140238
abr recibi ta dosis covid ,19.152878,-99.1600234
vacuna cocino rico ,19.3998346,-99.1843501
lleve chamaca ajusto contenta literal salir calle ano valer sonar exagerada vacuna virus gracias unico pais americar vacunando nino ,19.087511,-99.315748
vacuna confi reaccion manana ,19.3998346,-99.1843501
gracias autoridad municipal lucha traer vacuna anti covid vacuna chimalhuacan ,19.372499,-98.989059
ponganse vacuna mexico necesitar ,19.357102,-99.1919955
ardilla poner vacuna disponible dudar ,19.3863707,-99.259495
correcto alcaldia poner sputnik tapan astrazeneca elegir querer ,19.444937,-99.180678
vacuna covid autorizar rapido querer activar gen mutante rato andar amen ,19.444937,-99.180678
internet explorer dio vacuna gratuito ,19.444937,-99.180678
pagina vacuna frustro ,19.357102,-99.1919955
perfecto vacuna ,19.3998346,-99.1843501
sobrevivi negativo vacuna osea sobrevivir apocalipsis zombie ,19.287419061519522,-99.05248967538274
vacuna tardar metro luz llegar ,19.3863707,-99.259495
prometer publicar foto vacuna covid ,19.3863707,-99.259495
vacuna voto ,19.232228,-99.324375
alguien cientificamente recomendar superaste covid poderte vacuna ,19.357102,-99.1919955
viable mezclar dosis vacuna astrazeneca pfizer ,19.357102,-99.1919955
refuerzo dosis sputnik listo ,19.444937,-99.180678
psa vacuna jaime torre bidet delegacion azcapotzalcon sumamente vacio amable proceso rapido vacunacioncdmx azcapotzalco ,19.42638729436396,-99.18526760325396
flu eagle flu vacuna tampa bay buccaneers vida yocido llamado nfl ,19.087511,-99.315748
vacuna protegen ,19.332316,-98.994694
vacuna llegar escase vacuna europo distribuyen mundo ,19.2156239,-99.6470277
exactohabla local tomar ,19.444937,-99.180678
noticia poner dosis vacuna querer sputnik nombrar camarada emerovicha recibir vacuna capitalista astrazeneca servicio rapidez ,19.444937,-99.180678
olv potente sputnik bros ,19.444937,-99.180678
oleada covid llevar anti vacuna ,19.484399,-99.118665
dosis vacuna covid ,19.412031,-99.413769
importante vacuna cubano ,19.3998346,-99.1843501
vacuna hijo ano ,19.3059713,-99.4041647
poder aplicar tu put ,19.444937,-99.180678
manana iniciamos vacuna vacuna pfizer ,19.309899472452273,-99.17719229086067
finge ataque epileptico asociado vacuna ,19.3668621,-99.067766
especie extranar vacuna subterraneo ,19.087511,-99.315748
dios sucesivamente caer sano distancia necesitar vacuna astrazeneca vacuna persona dosis ,19.158446,-98.967727
dosis refuerzo ,19.3998346,-99.1843501
analisis provisional fase vacuna ruso sputnik eficacia seguro ,19.087511,-99.315748
aplicaron campo marte vacuna refuerzo extra cinico ,19.232313,-99.364536
infecto vacuna ,19.2218831,-99.5720087
dosis astrazeneca vacuna campo marte ,19.425040206309205,-99.19772386550903
tocar supervisare centro vacuna vocacional iztapalapa ,19.2846922,-99.140238
crecer pfizer cantbelieveit ,19.357102,-99.1919955
dosis ver ,19.444937,-99.180678
llegar silenciar palabra bitcoin vacuna covid dolar zoe quedar vacio cronologia ,19.2970107,-99.2058092
superior imss llamar madrecita llevar vacuna nino ,19.357102,-99.1919955
conocer titulo mary shelley escritora revoluciono genero ciencia ficcion moderna visitanos tehuantepec roma sur como accede pagina web ,19.213113,-99.322812
opinaba dosis farmaceutico dudo ,19.2970107,-99.2058092
vacuna agotar sede cerrar ,19.3863707,-99.259495
vacuna mexico uno facultad estudio superior fes zaraza campus in ciudad mexico de distrito federal ,19.38409237,-99.03729975
chairs vacuna formen covid ,19.3863707,-99.259495
recibir dosis vacuna habitante iztapalapa suponer efectivo deber transcurrir garantizar recibimos servir ,19.2846922,-99.140238
persona acusar montar operativo vacuna falso mexico comentario ,19.357102,-99.1919955
urge vacuna favor ,19.4043522,-99.128294
vacuna nino ,19.3998346,-99.1843501
amiga recibir vacuna aguantan ,19.2156239,-99.6470277
eficacia vacuna ,19.087511,-99.315748
efecto colateral imprevisto dosis vacuna condicion modorra condicion civil ,19.2970107,-99.2058092
vacuna menor ,19.375769,-99.137171
confundio medicamento dosis ,19.375769,-99.137171
pasenle vacuna salvameradio baja app costo inscribete hacer voluntad ,19.3998346,-99.1843501
vacuna patito cambiar sede vasconcelos galaxia ,19.357102,-99.1919955
sobreviviendo vacuna astrazeneca vacuna ,19.412256,-99.027393
estudiante vacuna ,19.357102,-99.1919955
venir advertir vacuna ,19.3668621,-99.067766
amiga prepa mudar tras anti vacuna pro gun ter rip inri ,19.357102,-99.1919955
vente texas vacuna ,19.232313,-99.364536
vacuna chip incluido ,19.444937,-99.180678
cansino dosis in nutshell ,19.498594,-99.2481811
observacion mejorquenuni herbalifenutrition primeradosis hoymejorqueayer astrazeneca neverstop naucalpan ,19.4703,-99.2493
amar tranquilidad certeza vacuna ,19.3863707,-99.259495
astenia dinamita vacuna vamostodavia ,19.357102,-99.1919955
dosis tocar mosaico ,19.2846922,-99.140238
vacuna covid perderemo apagon renace ,19.498594,-99.2481811
vacuna seguir cuidando ,19.049016,-99.163354
saturan salida nacional fiesta patria ,19.421526350364896,-99.07794366299696
deber tercero dosis etcetera hacer lado ,19.357102,-99.1919955
aprueba cansino ,19.232228,-99.324375
edad vacuna jajaja ,19.2970107,-99.2058092
convenci madre vacuna ,19.456367,-99.221136
hola pfizer booster sputnik ,19.232228,-99.324375
razon vacuna saludo ,19.498594,-99.2481811
hazle directo salida vacuna despistado ,19.456367,-99.221136
dosis vacuna mami centro cultural jaime torre bidet in gustavo madero distrito federal ,19.49606739,-99.13524104
cheyenne vacuna importar ,19.2156239,-99.6470277
vacuna promesa balance estamo covid vacuna ,19.3863707,-99.259495
mercado lagunilla captado imagen cotidiano ano estructura construido inicio siglo xx demolida reemplazada moderna dejar deportivo gelato ,19.447022610367576,-99.13503027639359
necesitar dosis paz ,19.357102,-99.1919955
hola vacuna inportante tener cuadro vacuna ,19.3668621,-99.067766
deber utilizar flamante parque aplicacion vacuna ,19.3863707,-99.259495
venir charly vestir liga ,19.498594,-99.2481811
atole pfizer ,19.36655927558366,-99.12269711494446
dosis aplicado pfizer tvdhbvrA`v lm ,19.3863707,-99.259495
querer vacuna ruso ,19.375769,-99.137171
molestar desicion tomado ejecutivo razon ,19.444937,-99.180678
pedimo otorgar vacuna covid subsanar rezado vacuna cartilla vacuna minimo ,19.0763934,-99.7825792
vacunada vacuna permitir viajar ,19.357102,-99.1919955
bebita fingen gana horny aplicaron dosis vacuna dudar you horny and tweet seth related stop hitching bout it ,19.498594,-99.2481811
acompanar persona vacuna queretaro rapido eficaz ensenar vacuna aplicaron referencia gobierno estatal lamebota nacion felicidad gobierno estatal ,19.444937,-99.180678
vacunada influenza ano lopez matar ,19.2970107,-99.2058092
vacuna covid precisar ,19.357102,-99.1919955
vacuna aplicar oficialmente erradicado mexico ,19.444937,-99.180678
sede astrazeneca sputnik ,19.444937,-99.180678
mero vacuna ,19.3668621,-99.067766
vacuna sonando chino querer camion loco dosis astrazeneca ,19.254778871850657,-99.10742457774062
aplicar dosis vacuna covid ,19.498594,-99.2481811
pegar vacuna ,19.357102,-99.1919955
mencionar depender poner dosis esquema lapso poner ,19.456367,-99.221136
dosis sinovial tapan ,19.087511,-99.315748
decir tu vacuna covid palancas ,19.444937,-99.180678
dispuesto pusieran vacuna covid llegar sobras como mordor ,19.484399,-99.118665
vacuna hora super atencion rapido atento efectivo punto ,19.2970107,-99.2058092
dosis vacuna astrazeneca ,19.446844052015468,-99.1508609792346
excelente organizacion vacuna ,19.3998346,-99.1843501
pasar dosis falta ,19.3998346,-99.1843501
acabar entrar senor wolf ruvinskis mexico vacuna ,19.36751522595034,-99.25944705067484
dosis astrazeneca ,19.3863707,-99.259495
dosis biblioteca vasconcelos in cuauhtemoc de ,19.44684405,-99.15086098
largo segundo dosis quitar visa ama pais ,19.412031,-99.413769
competente importar ,19.3863707,-99.259495
fila vacuna deportivo marzo ,19.444937,-99.180678
confirmar sintoma dosis astrazeneca tocar jueves ,19.4043522,-99.128294
chance alcanzare refuerzo vacuna ,19.3998346,-99.1843501
first things first sortear factor certificado vacuna ,19.357102,-99.1919955
recibir vacuna rabia ,19.357102,-99.1919955
vacuna nabo ,19.444937,-99.180678
bajar expediente vacuna chamaca ,19.087511,-99.315748
covid astrazeneca vacuna foto valer chaleco diaz covarrubia ,19.2667,-98.9
vacuna rabia ,19.4043522,-99.128294
cuadro malasio pfizer opcion pusiste astrazeneca caso astrazeneca tb genetico alimentacion influencia ,19.2970107,-99.2058092
vacuna tu ,19.2970107,-99.2058092
llegar vacuna esperanza dome sigamos indicacion ,19.3668621,-99.067766
razon considerar vacuna saludo ,19.3059713,-99.4041647
ruso intencion poner sputnik ,19.2846922,-99.140238
distraer enteren aplicar vacuna ,19.444937,-99.180678
heineken vacuna empleado ,19.3863707,-99.259495
urgen vacuna ,19.3998346,-99.1843501
doctora vacuna representante educado ,19.444937,-99.180678
guacarocker citan vacuna ,19.456367,-99.221136
pinche cultura explotacion moderna ,19.232228,-99.324375
paciente fila vacuna ringtone ramito violetas is this chileno heaven ,19.444937,-99.180678
one of the millionaire scientist behind the pfizerbiontech machine on whats next via ,19.357102,-99.1919955
decir dosis im in ,19.3863707,-99.259495
hola esposa escparticular vacuna tocar tercero refuerzo escuela moderna americana coyoacan gracias ,19.2970107,-99.2058092
vacuna ruso efectividad oms ,19.3863707,-99.259495
seguir esperar sinovial tiempo recomendado dosis exceder ,19.087511,-99.315748
vueltita mandar vacuna campo marte ,19.357102,-99.1919955
dosis salir hablar ruso ,19.444937,-99.180678
llevar abril iniciando ensayo vacuna patria ,19.498594,-99.2481811
a dosis ,19.498594,-99.2481811
esperar vacuna ,18.3671046,-100.613313
prolongar virrey ,19.498594,-99.2481811
cansino aceptado por oms dar aceptar unido vacuna ,19.3863707,-99.259495
consejo pedir util vacuna covid asegurate poner dosis marca tomale foto ,19.375769,-99.137171
llamar biologico vacuna vital liquido agua ,19.357102,-99.1919955
calentura sputnik puro mame ,19.3998346,-99.1843501
hoja bandera ropa ,19.357102,-99.1919955
facil rapido terminar esquema vacuna tramitar firma gracias pinche ,19.0763934,-99.7825792
noche sputnik infierno ,19.357102,-99.1919955
buscar nota iniciar fase cansino mexico ,19.3863707,-99.259495
felicidad nivel vacuna covid ,19.3059713,-99.4041647
desespere venir vacuna ruso ,19.444937,-99.180678
vacuna edad tremendo estate quieto viejo ,19.456367,-99.221136
vacunando segundo dosis centro cultural jaime torre bidet sputnik ocupar lindavista vacuna ,19.496067394953474,-99.13524104360161
fuente pfizer autor deber clarificar principio ,19.357102,-99.1919955
abrir vacuna iniciativa priv ,19.232313,-99.364536
dinamarca pais suspender vacuna oxfordastrazenecamas ,19.357102,-99.1919955
aplicaron dosis vacuna mexico tortillera mexico vender kilo paso ano toque vacuna ,19.232313,-99.364536
tocar vacuna ,19.3998346,-99.1843501
vacuna covid sigamos cuidando ,19.285882,-98.954037
importante reconocer como gobierno dominado vacuna ,19.3863707,-99.259495
doctor entrar tweet justo vacuna ,19.3998346,-99.1843501
pais aplicado vacuna jajajaja piensalo ,19.2970107,-99.2058092
vamonos vacuna mexico city mexico ,19.4326,-99.1332
pfizer ojala respetando logistica planeada ,19.3998346,-99.1843501
puteado ver miguel bese deber vacuna ,19.357102,-99.1919955
dolio vacuna ,19.357102,-99.1919955
jornada nacional vacuna vACUnAcOVID como adultomayor viejitos anticovid instituto politecnico nacional ,19.49603394,-99.13544487
lista cuarto dosis vacuna covid ,19.44760504924606,-99.16193569657942
autorizar vacuna ruso sputnik paso firma contrato fondo inversion ruso ,19.4043522,-99.128294
hacer llegar vacuna ,19.444937,-99.180678
vacuna creer venus marte ,19.3998346,-99.1843501
alimento vacuna caos nobel prize ,19.2846922,-99.140238
vacuna dome vacuna familiar ,19.332316,-98.994694
dato vacuna patria oscuro irme ,19.357102,-99.1919955
registrado vacuna ,19.3998346,-99.1843501
minuto vacuna prepa excelente organizacion ,19.087511,-99.315748
fake yew informacion circulo supuesto venta vacuna covid ,19.3998346,-99.1843501
cedula vacuna incompleta ,19.456367,-99.221136
simple vitacilina para pocision gratis vacuna para covid ,19.444937,-99.180678
probablemente llevar certificado vacuna ibas caravana migrante ,19.140585,-98.82704
vacuna inventar papas cierto vac<UNK>nen hotch ,19.0714677,-99.9024488
vacuna covid dosis pfizer listo estadio olimpico universitario ,19.331928,-99.192106
falta dosis pfizer astrazeneca unidad aparte unico aprobado viajar ,19.3998346,-99.1843501
arreglar rodilla chueca contar vacuna patria ,19.444937,-99.180678
vacuna oposicion laguito aplicavario dosis lilyo taller ,19.444937,-99.180678
vacuna influenza ,19.3998346,-99.1843501
caso manana hare prueba dosis ,19.2846922,-99.140238
llegar funcionario reportero dosis vacuna ,19.232228,-99.324375
vacuna seguir llegar mexico ,19.065226,-98.828815
vacuna rezagados ,19.357102,-99.1919955
seguir vacuna ,19.3998346,-99.1843501
salir vacuna tercero refuerzo ara ,19.41223592,-98.8842789
vacuna photo by covid vACUnAcOVID pfizer primeradosis vocacional in ,19.34556865,-99.02535979
vacuna deber ,19.332316,-98.994694
consultar dato dosis vendido mexico gracias ,19.444937,-99.180678
novedad new age como poner dosis sputnik buenoadios gringolandia visitare ,19.213113,-99.322812
vacuna astrazeneca gobernador alfredo mazo naucalpan papa reparte dulce hijo ,19.412031,-99.413769
conclusion vacuna saludo ,19.3059713,-99.4041647
vacuna refuerzo centro salud portal in ciudad mexico distrito federal ,19.37489131,-99.14459951
regresando vacuna ,19.2970107,-99.2058092
aplicaron dosis vacuna senor padre agradecido brigada correcamino segundadosis ,19.3162532,-99.2382686
llegar vacuna seguridad ,19.206011,-99.4974926
noticia sensacionalista vacuna covid causa estancia hospital ,19.4043522,-99.128294
vacuna salvar vida ,19.3668621,-99.067766
dosis papas ,19.3998346,-99.1843501
excepcion libro politica mexico stream of consciousne periodista necesitado dosis extra celebridad libro tecnico condescender suplemento gracia ,19.444937,-99.180678
dejar modificacion certificado vacuna ,19.3863707,-99.259495
obligatorio vacuna convencido colocar inmunizado ,19.412031,-99.413769
dosis aplicado amar vladimir enviame orden sputnik ,19.4043522,-99.128294
dosis vacuna covid sputnik estacionamiento estadio olimpico universitario in mexico city coyoacan ,19.33236919,-99.19114635
piquete vacuna ,19.357102,-99.1919955
sacar dosis ampolleta mesa palacio deporte ,19.40519324522639,-99.09996271133423
aceptar sputnik ,19.4043522,-99.128294
sacar expediente irme vacuna ibueno viernes papeleria casa mine in mexico distrito federal ,19.40163449,-99.1757165
vacuna pendejo perro ,19.232228,-99.324375
dosis sinteticar ,19.3998346,-99.1843501
vacuna abuelita ,19.3668621,-99.067766
sputnik estadio olimpico universitario ,19.331928,-99.192106
base virus actualizada dosis sputnik ,19.425040206309205,-99.19772386550903
vacuna papas formar ,19.40981288278051,-99.15983941200243
esposa liliano pariente prima sentar vacuna astrazeneca dosis combinar pfizer recomendar estudio ,19.232228,-99.324375
ah comer papita adorada paradero indio verde crear anticuerpo poner vacuna ,19.444937,-99.180678
evitar desmayo vacuna chocolatina rollo nuez vacuna refuerzo ,19.444937,-99.180678
poner amanado asunto geopolitico vacuna oportunidad viajar permiso entrada pais zona ,19.3998346,-99.1843501
tocar dosis vacuna covid ,19.3041876,-99.1380443
dosis sputnik volver vacuna sputnik suponer vacuna necesario proceder ,19.444937,-99.180678
felicidad completo dosis vacuna covid mexico ,19.232228,-99.324375
bautiza vacuna inaugurar aeropuerto civil ,19.375769,-99.137171
ojala dosis vacuna iztapalapa informaran ,19.2846922,-99.140238
harris recibir vacuna moderna covid ,19.3998346,-99.1843501
vacuna free riders ,19.357102,-99.1919955
rumbo poner vacuna ,19.3863707,-99.259495
referir lote sinovial ,19.444937,-99.180678
vacuna uriel estrada dosis ,19.2970107,-99.2058092
llego vacuna can ,19.2846922,-99.140238
vacunada astrazeneca vacuna naturaleza ,19.3863707,-99.259495
vacuna coronavirus veterinario carnival ,19.087511,-99.315748
ojala anzurescdmx auditorio aire libre servir angela peralta campo marte leyendo alcaldia benito juarez miguel hidalgo alistan vacuna via ,19.42366,-99.183582
fila suspender aplicacion vacuna campo marte gente fila desmayados ,19.087511,-99.315748
dosis check ciudad mexico como ,19.37632,-99.15506
vacuna sed malo ,19.375769,-99.137171
vacuna delito vacuna domingo ,19.357102,-99.1919955
viable mezclar dosis vacuna astrazeneca pfizer ,19.357102,-99.1919955
aki formado vacuna fila avanzar rapido ,19.407790687425482,-99.1540610099632
fake yew infodemis ver dano culpa vacuna esquema completo gracias ,19.2846922,-99.140238
vacuna cansino echar vistazo video explicame tik tok ,19.3863707,-99.259495
dosis esperes avisen vacuna ,19.3998346,-99.1843501
nervio encuesta ,19.3668621,-99.067766
falta dosis sputnik gam ,19.444937,-99.180678
argentino vacuna ano ,19.2970107,-99.2058092
levantar mano morir vacuna astrazeneca ,19.3998346,-99.1843501
sentir tronando tacha vacuna ,19.3998346,-99.1843501
booster sputnik influenza machine vacuna reaccion sentir super gracias ,19.444937,-99.180678
new family vacuna duerma dermafam con noviembre detalle ,19.372724349504644,-99.17080920070553
