id,url,date,content,likeCount,retweetCount,replyCount,coordinates,place,latitud,longitud,radio,tweet_tokenizado
1539619014359523329,https://twitter.com/HMGHospitalC/status/1539619014359523329,2022-06-22 14:39:12+00:00,"Si presentas algún síntoma de Covid-19 ¡Hazte la prueba! la pandemia aun no termina, sigue con las recomendaciones de seguridad he higiene. 

#covid #pruebas #omicron #pandemia #coronavirus #Influenza #virus #invierno #viruscovid19 #vacuna #vacunacionanticovid19 https://t.co/xscNV2bdST",1,0,0,"{'longitude': -99.2058092, 'latitude': 19.2970107}","{'fullName': 'Coyoacán, Distrito Federal', 'name': 'Coyoacán', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['si', 'presentas', 'algun', 'sintoma', 'covid', 'hazte', 'prueba', 'pandemia', 'aun', 'terminar', 'seguir', 'recomendacion', 'seguridad', 'higienir', 'covid', 'pruebas', 'omicron', 'pandemia', 'coronaviru', 'influenzar', 'virus', 'invierno', 'viruscovid', 'vacuna', 'vacunacionanticovid']"
1530193209229463552,https://twitter.com/TROLELLO/status/1530193209229463552,2022-05-27 14:24:25+00:00,@DIANAALEJO4 @SSaludCdMx Lamentablemente la respuesta es NO. Cualquier síntoma de gripe no te aplican la vacuna.,0,0,0,"{'longitude': -99.1843501, 'latitude': 19.3998346}","{'fullName': 'Cuauhtémoc, Distrito Federal', 'name': 'Cuauhtémoc', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['lamentablemente', 'respuestar', 'cualquiera', 'sintoma', 'gripe', 'aplicar', 'vacuna']"
1481723973381484544,https://twitter.com/MasterlyRug/status/1481723973381484544,2022-01-13 20:24:59+00:00,"@posdatilla Fu a hacerle la prueba a mi hermano apea su vacuna y el que salió positivo fue el jajaja.

Parece que no tiene ningún síntoma y yo iré mañana a ver, junto con mi hermana",0,0,0,"{'longitude': -99.221136, 'latitude': 19.456367}","{'fullName': 'Azcapotzalco, Distrito Federal', 'name': 'Azcapotzalco', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['fu', 'hacer', 'prueba', 'hermano', 'apear', 'vacuna', 'salio', 'positivo', 'jajaja', 'parecer', 'ningun', 'sintoma', 'ire', 'manana', 'ver', 'junto', 'hermana']"
1444770665492533248,https://twitter.com/IngridConMar/status/1444770665492533248,2021-10-03 21:05:43+00:00,"Un síntoma más post vacuna, escalofríos 🥶",2,0,1,"{'longitude': -99.9024488, 'latitude': 19.0714677}","{'fullName': 'Zinacantepec, México', 'name': 'Zinacantepec', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['sintoma', 'post', 'vacuna', 'escalofrio']"
1416145481911177218,https://twitter.com/rafles70/status/1416145481911177218,2021-07-16 21:19:28+00:00,@ChinitaFifi_ Desayunar normal y después de tu vacuna hacer tu rutina diaria por lo regular la gente se siente mal después de ya pasadas varias horas a mi la verdad no tuve ningún síntoma  la pasé bien pero conocidos eh inclusive mi esposa si presentaron alguna molestia nada grave.,1,0,0,"{'longitude': -99.324375, 'latitude': 19.232228}","{'fullName': 'Álvaro Obregón, Distrito Federal', 'name': 'Álvaro Obregón', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['desayunar', 'normal', 'despues', 'vacuno', 'hacer', 'rutina', 'diario', 'regular', 'gente', 'mal', 'despues', 'pasado', 'varios', 'hora', 'verdad', 'ningun', 'sintoma', 'pase', 'bien', 'conocido', 'eh', 'inclusivir', 'esposa', 'si', 'presentar', 'alguno', 'molestia', 'grave']"
1415031569803264003,https://twitter.com/ivanpunk20/status/1415031569803264003,2021-07-13 19:33:10+00:00,"Ya me vacune, me pusieron 1ra dosis de #AstraZeneca y a 2 hrs de haber recibido la vacuna, solo tengo dolor en el brazo...
Ningún otro síntoma y espero que así siga todo!!!
NO TOME FOTO NI NADA NO ME SUBIRE AL TREN DEL MAME...",0,0,0,"{'longitude': -99.140238, 'latitude': 19.2846922}","{'fullName': 'Iztapalapa, Distrito Federal', 'name': 'Iztapalapa', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['vacune', 'poner', 'primero', 'dosis', 'astrazeneca', 'hora', 'haber', 'recibir', 'vacuna', 'solo', 'dolor', 'brazo', 'ningun', 'sintoma', 'esperar', 'asi', 'seguir', 'tome', 'foto', 'subire', 'tren', 'mame']"
1414095736803835904,https://twitter.com/Madonnitoo_/status/1414095736803835904,2021-07-11 05:34:30+00:00,"Goey… Cambiando de tema estoy muy agradecido de no haber presentado ningún síntoma después de mi vacuna #AstraZeneca 
Tuve por mañana dolor en el brazo en qué me aplicaron la vacuna pero pocas horas después pasó! 🙏🏽🥳",3,0,1,"{'longitude': -99.221136, 'latitude': 19.456367}","{'fullName': 'Azcapotzalco, Distrito Federal', 'name': 'Azcapotzalco', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['joey', 'cambiar', 'tema', 'agradecido', 'haber', 'presentar', 'ningun', 'sintoma', 'despues', 'vacuna', 'astrazeneca', 'manana', 'dolor', 'brazo', 'aplicar', 'vacuna', 'poco', 'hora', 'despues', 'paso']"
1413885042871476229,https://twitter.com/Miguel_STrev/status/1413885042871476229,2021-07-10 15:37:17+00:00,"“Bueno, los que estamos aquí preferimos morir de cirrosis que de Covid, ¿no? entonces pongan atención, no se puede beber durante 48 horas pero luego sí ya, es para que no se confunda algún síntoma de la vacuna”.
Personal de salud, Centro Médico Siglo XXI
 #Gracias",0,0,1,"{'longitude': -99.1540608668061, 'latitude': 19.408298412636984}","{'fullName': 'Unidad de Congresos CMN Siglo XXI', 'name': 'Unidad de Congresos CMN Siglo XXI', 'type': 'poi', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['bueno', 'aqui', 'preferir', 'morir', 'cirrosis', 'covid', 'entonces', 'poner', 'atencion', 'poder', 'beber', 'hora', 'luego', 'confunda', 'algun', 'sintoma', 'vacuno', 'personal', 'salud', 'centro', 'medico', 'siglo', 'xxi', 'gracias']"
1413527430950752258,https://twitter.com/elmaugarcia/status/1413527430950752258,2021-07-09 15:56:16+00:00,"Ayer tuve efectos secundarios por la vacuna #AstraZeneca, por momentos me sentí tan mal como cuando tuve Covid 😅, afortunadamente desperté sin ningún síntoma, listo para salir a rodar mañana 🚴🏻 💨",6,0,2,"{'longitude': -99.180678, 'latitude': 19.444937}","{'fullName': 'Gustavo A. Madero, Distrito Federal', 'name': 'Gustavo A. Madero', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['ayer', 'efecto', 'secundario', 'vacuna', 'astrazeneca', 'momento', 'senti', 'tanto', 'mal', 'covid', 'afortunadamente', 'desperte', 'ningun', 'sintoma', 'listo', 'salir', 'rodar', 'manana']"
1407090451858001924,https://twitter.com/charly_GLS/status/1407090451858001924,2021-06-21 21:38:00+00:00,"Me toca la Vacuna el Miércoles, quién sufrió algún Síntoma??? 😒",1,0,1,"{'longitude': -99.315748, 'latitude': 19.087511}","{'fullName': 'Tlalpan, Distrito Federal', 'name': 'Tlalpan', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['tocar', 'vacuna', 'miercol', 'quien', 'sufrio', 'algun', 'sintoma']"
1379603629527683072,https://twitter.com/PaolaBordaGaray/status/1379603629527683072,2021-04-07 01:15:11+00:00,@chix Daleeee mis papás están más tranquilos hazlo por tu mamá y no han tenido ningún síntoma post vacuna saludos,1,0,1,"{'longitude': -99.330259, 'latitude': 19.51799}","{'fullName': 'Atizapán de Zaragoza, México', 'name': 'Atizapán de Zaragoza', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['dalar', 'papa', 'tranquilo', 'hazlo', 'mama', 'ningun', 'sintoma', 'post', 'vacuna', 'saludo']"
1372613989558071301,https://twitter.com/jahir_ochampion/status/1372613989558071301,2021-03-18 18:20:51+00:00,"Tenemos ya la primer vacuna contra el virus SARS-COV2.
Nos mantenemos tranquilos durante el día para vigilar que no tengamos cualquier signo o síntoma después de  la vacunación y el día de mañana continuamos con nuestra preparación. 👊🏽🆙💪🏽 💦 

📍#CNAR 🇲🇽
#EsPorTiMexico 
@CONADE https://t.co/T6qQU5HwHF",248,10,54,"{'longitude': -99.08892886246893, 'latitude': 19.398955320898928}","{'fullName': 'Centro Nacional de Alto Rendimiento (CNAR)', 'name': 'Centro Nacional de Alto Rendimiento (CNAR)', 'type': 'poi', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['primero', 'vacuno', 'virus', 'sars', 'cov', 'mantenar', 'tranquilo', 'dia', 'vigilar', 'cualquiera', 'signo', 'sintoma', 'despues', 'vacunacion', 'dia', 'manana', 'continuar', 'preparacion', 'mexico']"
1364355607315111937,https://twitter.com/a_delabarreda/status/1364355607315111937,2021-02-23 23:24:59+00:00,"Los extranjeros son humanos y pensarlos indignos o diferentes es un síntoma maligno de las capacidades intelectuales.

Todos, no importa quién, deben tener acceso a la vacuna en México. Sino, no se reducirá el contagio. 

(Y también los mexicanos que no sean pobres).",2,0,0,"{'longitude': -99.1919955, 'latitude': 19.357102}","{'fullName': 'Benito Juárez, Distrito Federal', 'name': 'Benito Juárez', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['extranjero', 'humano', 'pensarlos', 'indigno', 'diferente', 'sintoma', 'maligno', 'capacidad', 'intelectual', 'importar', 'quien', 'deber', 'tener', 'acceso', 'vacuna', 'mexico', 'sino', 'reducirar', 'contagio', 'mexicano', 'pobre']"
