id,url,date,content,likeCount,retweetCount,replyCount,coordinates,place,latitud,longitud,radio,tweet_tokenizado,palabra_clave
1573719186269945857,https://twitter.com/TROLELLO/status/1573719186269945857,2022-09-24 17:01:06+00:00,"@UlisesDeOctubre @EduardoClark El segundo Refuerzo, o cuarta dosis solamente para mayores de 60 años, con  o sin enfermedades cormobiles.

De 18 a 59 años solamente demostrando que tienen una enfermedad cormobil.",0,0,0,"{'longitude': -99.180678, 'latitude': 19.444937}","{'fullName': 'Gustavo A. Madero, Distrito Federal', 'name': 'Gustavo A. Madero', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['refuerzo', 'cuarto', 'dosis', 'mayor', 'ano', 'enfermedad', 'cormobil', 'ano', 'demostrar', 'enfermedad', 'cormobil']",dosis refuerzo
1572607329958526976,https://twitter.com/TROLELLO/status/1572607329958526976,2022-09-21 15:22:59+00:00,"@LMCCtw @SSaludCdMx Para menores de 18 años, la Secretaria de Salud del Gobierno Federal solo ha dado su autorización para aplicar 2 dosis. No está autorizada la dosis de refuerzo. https://t.co/y21gtCV8Xb",0,0,0,"{'longitude': -99.259495, 'latitude': 19.3863707}","{'fullName': 'Miguel Hidalgo, Distrito Federal', 'name': 'Miguel Hidalgo', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['menor', 'ano', 'secretaria', 'salud', 'gobierno', 'federal', 'autorizacion', 'aplicar', 'dosis', 'autorizado', 'dosis', 'refuerzo']",dosis refuerzo
1571663929394225152,https://twitter.com/TROLELLO/status/1571663929394225152,2022-09-19 00:54:15+00:00,"@LittlePopRock @GobCDMX @SSaludCdMx Segundo Refuerzo o cuarta dosis solamente a grupos vulnerables.

Mayores de 60 años, con o sin enfermedades.

De 18 a 59 años demostrando que tienen una enfermedad cormobil.",0,1,0,"{'longitude': -99.324375, 'latitude': 19.232228}","{'fullName': 'Álvaro Obregón, Distrito Federal', 'name': 'Álvaro Obregón', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['refuerzo', 'cuarto', 'dosis', 'grupo', 'vulnerable', 'mayor', 'ano', 'enfermedad', 'ano', 'demostrar', 'enfermedad', 'cormobil']",dosis refuerzo
1570518144602738690,https://twitter.com/TROLELLO/status/1570518144602738690,2022-09-15 21:01:19+00:00,"@RodrguezLopezJ1 @EduardoClark @eduardoclarck Refuerzo o tercera dosis si.

Segundo Refuerzo o cuarta dosis, solamente para personas con enfermedades cormobiles.",0,0,0,"{'longitude': -99.1843501, 'latitude': 19.3998346}","{'fullName': 'Cuauhtémoc, Distrito Federal', 'name': 'Cuauhtémoc', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['refuerzo', 'dosis', 'refuerzo', 'cuarto', 'dosis', 'persona', 'enfermedad', 'cormobil']",dosis refuerzo
1569506039959257088,https://twitter.com/TROLELLO/status/1569506039959257088,2022-09-13 01:59:34+00:00,"@karenciacute @locatel_mx @GobCDMX @SSaludCdMx @EduardoClark La diferencia radica en que la vacuna se compone de dos dosis.

Los refuerzos serían, 

Primer refuerzo = tercera dosis.
Segundo Refuerzo= Cuarta dosis.",0,0,0,"{'longitude': -99.1843501, 'latitude': 19.3998346}","{'fullName': 'Cuauhtémoc, Distrito Federal', 'name': 'Cuauhtémoc', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['diferencia', 'radicar', 'vacuna', 'componer', 'dosis', 'refuerzo', 'refuerzo', 'dosis', 'refuerzo', 'cuarto', 'dosis']",dosis refuerzo
1569390653448093696,https://twitter.com/TROLELLO/status/1569390653448093696,2022-09-12 18:21:04+00:00,"@Dulcemarm1 @SSaludCdMx Segundo Refuerzo o cuarta dosis, debe demostrar que tienen una enfermedad cormobil. Presenta un certificado del médico que te está tratando.",0,0,0,"{'longitude': -99.259495, 'latitude': 19.3863707}","{'fullName': 'Miguel Hidalgo, Distrito Federal', 'name': 'Miguel Hidalgo', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['refuerzo', 'cuarto', 'dosis', 'demostrar', 'enfermedad', 'cormobil', 'presentar', 'certificado', 'medico', 'tratar']",dosis refuerzo
1569328761329565702,https://twitter.com/TROLELLO/status/1569328761329565702,2022-09-12 14:15:08+00:00,@Miriam66981164 @SSaludCdMx Refuerzo o tercera dosis. No está autorizada para menores de 18 años. https://t.co/ZMW2xM1Laq,0,0,0,"{'longitude': -99.259495, 'latitude': 19.3863707}","{'fullName': 'Miguel Hidalgo, Distrito Federal', 'name': 'Miguel Hidalgo', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['refuerzo', 'dosis', 'autorizado', 'menor', 'ano']",dosis refuerzo
1569169890329722881,https://twitter.com/huachodiazmena/status/1569169890329722881,2022-09-12 03:43:50+00:00,"Recibimos un  vuelo de la FAM con 57,600 dosis de Pfizer pediátrica que se utilizarán para 1a. dosis en menores de 5 a 11 años;  también recibimos 50,400 dosis de Cansino para refuerzo en mayores de 18 años.

En breve publicaremos fechas y sedes

#GobiernoDeMéxico
#Bienestar. https://t.co/DfJexNWIKF",11,5,0,"{'longitude': -99.1843501, 'latitude': 19.3998346}","{'fullName': 'Cuauhtémoc, Distrito Federal', 'name': 'Cuauhtémoc', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['recibimos', 'vuelo', 'fam', 'dosis', 'pfizer', 'pediatrico', 'utilizar', 'dosis', 'menor', 'ano', 'recibimos', 'dosis', 'cansino', 'refuerzo', 'mayor', 'ano', 'publicaremos', 'fecha', 'sede', 'gobierno', 'mexico', 'bienestar']",dosis refuerzo
1568611129399599107,https://twitter.com/TROLELLO/status/1568611129399599107,2022-09-10 14:43:31+00:00,"@looking2u @EduardoClark Lamentablemente para menores de 18 años. Solamente está autorizada dos dosis.

Por lo que la tercera dosis, o dosis de refuerzo solo se aplica a mayores de 18 años.",0,0,0,"{'longitude': -99.180678, 'latitude': 19.444937}","{'fullName': 'Gustavo A. Madero, Distrito Federal', 'name': 'Gustavo A. Madero', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['lamentablemente', 'menor', 'ano', 'autorizado', 'dosis', 'dosis', 'dosis', 'refuerzo', 'aplicar', 'mayor', 'ano']",dosis refuerzo
1565497838670315525,https://twitter.com/BrendaCrabtreeR/status/1565497838670315525,2022-09-02 00:32:24+00:00,"@JRafaS2 @carlaguionbajop @LesMargal Dos dosis más un refuerzo, es un esquema completo. 
Tener una 4ta dosis es deseable y hay muchos países q ya la tienen…",3,0,1,"{'longitude': -99.324375, 'latitude': 19.232228}","{'fullName': 'Álvaro Obregón, Distrito Federal', 'name': 'Álvaro Obregón', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['dosis', 'refuerzo', 'esquema', 'completo', 'ta', 'dosis', 'deseable', 'pais']",dosis refuerzo
