id,url,date,content,likeCount,retweetCount,replyCount,coordinates,place,latitud,longitud,radio,tweet_tokenizado,palabra_clave
1495384663115935744,https://twitter.com/RodolfoMHidalg1/status/1495384663115935744,2022-02-20 13:07:41+00:00,"""Listo mi 3er. Implante de chip""
*Es chistorete* Lista mi 3er. vacuna de refuerzo, excelente organización y mejor trato; AstraZeneca, Campo Marte, S/efectos secundarios durante la noche del sabado, hoy domingo, T/bien.
Gracias @lopezobrador_ @GobiernoMX @Claudiashein @HLGatell https://t.co/sJbgTmUwM8",0,0,0,"{'longitude': -99.1843501, 'latitude': 19.3998346}","{'fullName': 'Cuauhtémoc, Distrito Federal', 'name': 'Cuauhtémoc', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['listo', 'tercero', 'implante', 'chip', 'chistorete', 'lista', 'tercero', 'vacuna', 'refuerzo', 'excelente', 'organizacion', 'trato', 'astrazeneca', 'campo', 'marte', 'efecto', 'secundario', 'noche', 'sabado', 'domingo', 'bien', 'gracias']",efectos astrazeneca
1494157081791893507,https://twitter.com/mercatenorio/status/1494157081791893507,2022-02-17 03:49:43+00:00,¿cuándo se quitan los efectos de la vacuna? llevo dos días mal #AstraZeneca,1,0,0,"{'longitude': -99.1919955, 'latitude': 19.357102}","{'fullName': 'Benito Juárez, Distrito Federal', 'name': 'Benito Juárez', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['quitar', 'efecto', 'vacuna', 'llevar', 'astrazeneca']",efectos astrazeneca
1494006042648363011,https://twitter.com/elmaugarcia/status/1494006042648363011,2022-02-16 17:49:32+00:00,Sin efectos secundarios por #AstraZeneca ni cansancio por los 44 kilómetros de ayer. https://t.co/VuZDdo9aNw,0,0,0,"{'longitude': -99.180678, 'latitude': 19.444937}","{'fullName': 'Gustavo A. Madero, Distrito Federal', 'name': 'Gustavo A. Madero', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['efecto', 'secundario', 'astrazeneca', 'cansancio', 'kilometro']",efectos astrazeneca
1492429111427579908,https://twitter.com/ComiteVPolanco/status/1492429111427579908,2022-02-12 09:23:22+00:00,Vacuna COVID de AstraZeneca: Te contamos sus efectos secundarios https://t.co/CXcs9MVeLS,0,0,0,"{'longitude': -99.259495, 'latitude': 19.3863707}","{'fullName': 'Miguel Hidalgo, Distrito Federal', 'name': 'Miguel Hidalgo', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['vacuna', 'covid', 'astrazeneca', 'contar', 'efecto', 'secundario']",efectos astrazeneca
1483404858946424834,https://twitter.com/DiegoPinon_/status/1483404858946424834,2022-01-18 11:44:13+00:00,"Les seré sincero, las dos primeras dosis de #Pzier no me hicieron efectos me sentía bien

Con esta 3ª dosis de #AstraZeneca me siento mal, dolor de cabeza, temperatura, dolor de ojos, veo un poco borroso, no puedo dormir, quiero vomitar, etc

Perdón a quién critique que exageraba",17,0,3,"{'longitude': -99.7351564, 'latitude': 19.115033}","{'fullName': 'Calimaya, México', 'name': 'Calimaya', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['sincero', 'primero', 'dosis', 'pier', 'efecto', 'sentir', 'dosis', 'astrazeneca', 'sentir', 'dolor cabeza', 'temperatura', 'dolor', 'ojo', 'ver', 'borroso', 'dormir', 'querer', 'vomitar', 'perdon', 'critique', 'exageraba']",efectos astrazeneca
1476936650261467186,https://twitter.com/saldivar90/status/1476936650261467186,2021-12-31 15:21:52+00:00,"Un artículo que diga ""Mayor susceptibilidad de efectos adversos por AstraZeneca en psiquiatras de un Instituto de Neurociencias"" 🙄",2,0,0,"{'longitude': -99.1919955, 'latitude': 19.357102}","{'fullName': 'Benito Juárez, Distrito Federal', 'name': 'Benito Juárez', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['articulo', 'decir', 'susceptibilidad', 'efecto', 'adverso', 'astrazeneca', 'psiquiatra', 'instituto', 'neurociencia']",efectos astrazeneca
1476248150599946247,https://twitter.com/lapintos/status/1476248150599946247,2021-12-29 17:46:01+00:00,"Ayer mi mamá se puso su vacuna de refuerzo 💖 .... lo que si, me pone nerviosa que haya sido la de AstraZeneca, conozco casos cercanos con efectos secundarios que terminaron muy muy mal. 
A ustedes cómo les fué con la vacuna de esta farmacéutica?",2,0,3,"{'longitude': -99.1919955, 'latitude': 19.357102}","{'fullName': 'Benito Juárez, Distrito Federal', 'name': 'Benito Juárez', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['mama', 'poner', 'vacuna', 'refuerzo', 'poner', 'nervioso', 'astrazeneca', 'conocer', 'caso', 'cercano', 'efecto', 'secundario', 'terminar', 'fue', 'vacuna', 'farmaceutico']",efectos astrazeneca
1476191794169884674,https://twitter.com/feressea/status/1476191794169884674,2021-12-29 14:02:04+00:00,¿Cuánto duran los efectos secundarios de la AstraZeneca? Para prepararme,0,0,3,"{'longitude': -99.1919955, 'latitude': 19.357102}","{'fullName': 'Benito Juárez, Distrito Federal', 'name': 'Benito Juárez', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['duran', 'efecto', 'secundario', 'astrazeneca', 'preparar']",efectos astrazeneca
1468274902398472193,https://twitter.com/Felipecardolo/status/1468274902398472193,2021-12-07 17:43:10+00:00,"@OnceNoticiasTV @SSalud_mx @HLGatell Canal once, pueden mencionar los efectos adversos de #AstraZeneca y de todas las dosis experimentales. https://t.co/wRS1fT02JU",2,2,0,"{'longitude': -99.413769, 'latitude': 19.412031}","{'fullName': 'Naucalpan de Juárez, México', 'name': 'Naucalpan de Juárez', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['canal', 'once', 'mencionar', 'efecto', 'adverso', 'astrazeneca', 'dosis', 'experimental']",efectos astrazeneca
1466544005475307521,https://twitter.com/RODE/status/1466544005475307521,2021-12-02 23:05:12+00:00,EMA sobre vacuna de AstraZeneca: trombos deben ser considerados efectos secundarios raros https://t.co/djhpeHtFiJ,0,0,0,"{'longitude': -99.1919955, 'latitude': 19.357102}","{'fullName': 'Benito Juárez, Distrito Federal', 'name': 'Benito Juárez', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['eme', 'vacuna', 'astrazeneca', 'trombo', 'considerar', 'efecto', 'secundario', 'raro']",efectos astrazeneca
1457401003603644430,https://twitter.com/AMunguiaC/status/1457401003603644430,2021-11-07 17:34:11+00:00,"Estoy triste. Hoy iba a ponerme a prueba realmente en una rodada que esperaba con ansias, pero los efectos de la vacuna #AstraZeneca no me lo permitieron 😢",3,0,1,"{'longitude': -99.1843501, 'latitude': 19.3998346}","{'fullName': 'Cuauhtémoc, Distrito Federal', 'name': 'Cuauhtémoc', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['triste', 'ir', 'poner', 'prueba', 'realmente', 'rodado', 'esperar', 'ansia', 'efecto', 'vacuna', 'astrazeneca', 'permitir']",efectos astrazeneca
1425754296281411586,https://twitter.com/andie_nr/status/1425754296281411586,2021-08-12 09:41:28+00:00,"Definitivamente, ""¿qué pasó ayer?""😓🤕🥵🤒
#AstraZeneca está potente amig@s 😵😷💉
¿Cuántos más no pudieron dormir x los efectos secundarios 🥶😅🤭?
Que tengan un bello y productivo día 🙌🏼🎶 https://t.co/3gdzzmYqFp",1,0,0,"{'longitude': -99.1843501, 'latitude': 19.3998346}","{'fullName': 'Cuauhtémoc, Distrito Federal', 'name': 'Cuauhtémoc', 'type': 'city', 'country': 'Mexico', 'countryCode': 'MX'}",19.309917325231165,-99.12243737329996,31.28km,"['definitivamente', 'pasar', 'astrazeneca', 'potente', 'amig', 'poder', 'dormir', 'efecto', 'secundario', 'bello', 'productivo']",efectos astrazeneca
